6;;;;6.790683E-4;0.0033502579;-6.435586E-4;0.0;0.0;0.0;0.0;-0.0;0.0;;;;22.0;5.9;43.1;0.0;37.421998333333335;-122.08400000000002;
16;;;;6.8038347E-4;0.0033493042;-6.4648123E-4;0.0;0.0;0.0;0.0;-0.0;0.0;;;;22.0;5.9;43.1;0.0;37.421998333333335;-122.08400000000002;
28;;;;6.815525E-4;0.0033493042;-6.4706575E-4;0.0;0.0;0.0;0.0;-0.0;0.0;;;;22.0;5.9;43.1;0.0;37.421998333333335;-122.08400000000002;
39;;;;6.8359834E-4;0.0033493042;-6.505729E-4;0.0;0.0;0.0;0.0;-0.0;0.0;;;;22.0;5.9;43.1;0.0;37.421998333333335;-122.08400000000002;
71;;;;6.853519E-4;0.0033493042;-6.5524905E-4;0.0;0.0;0.0;0.0;-0.0;0.0;;;;22.0;5.9;43.1;0.0;37.421998333333335;-122.08400000000002;
84;;;;6.8695936E-4;0.0033493042;-6.570026E-4;0.0;0.0;0.0;0.0;-0.0;0.0;;;;22.0;5.9;43.1;0.0;37.421998333333335;-122.08400000000002;
95;;;;6.8695936E-4;0.0033493042;-6.5758714E-4;0.0;0.0;0.0;0.0;-0.0;0.0;;;;22.0;5.9;43.1;0.0;37.421998333333335;-122.08400000000002;
106;;;;6.872516E-4;0.0033483505;-6.599252E-4;0.0;0.0;0.0;0.0;-0.0;0.0;;;;22.0;5.9;43.1;0.0;37.421998333333335;-122.08400000000002;
118;;;;6.8798225E-4;0.0033493042;-6.616788E-4;0.0;0.0;0.0;0.0;-0.0;0.0;;;;22.0;5.9;43.1;0.0;37.421998333333335;-122.08400000000002;
129;;;;6.8842067E-4;0.0033493042;-6.640169E-4;0.0;0.0;0.0;0.0;-0.0;0.0;;;;22.0;5.9;43.1;0.0;37.421998333333335;-122.08400000000002;
139;;;;6.890052E-4;0.0033493042;-6.651859E-4;0.0;0.0;0.0;0.0;-0.0;0.0;;;;22.0;5.9;43.1;0.0;37.421998333333335;-122.08400000000002;
